64.252.35.96 - - [06/Jun/2007:23:51:37 +0200] "GET / HTTP/1.1" 200 321 "http://www.mewho.com/system47/guestbook/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8.0.11) Gecko/20070312 Firefox/1.5.0.11"
208.36.144.8 - - [07/Jun/2007:00:53:53 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (Twiceler-0.9 http://www.cuill.com/twiceler/robot.html)"
80.237.157.71 - - [07/Jun/2007:02:56:36 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.7.7) Gecko/20050414"
66.249.70.232 - - [07/Jun/2007:12:37:04 +0200] "GET /robots.txt HTTP/1.1" 404 1028 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.70.232 - - [07/Jun/2007:12:37:05 +0200] "GET / HTTP/1.1" 200 321 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
74.6.75.37 - - [08/Jun/2007:04:59:56 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.71.29 - - [08/Jun/2007:04:59:57 +0200] "GET / HTTP/1.0" 200 321 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.86.207 - - [08/Jun/2007:16:04:31 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.85.172 - - [08/Jun/2007:16:05:08 +0200] "GET / HTTP/1.0" 200 321 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
74.6.75.37 - - [08/Jun/2007:20:30:17 +0200] "GET /robots.txt HTTP/1.0" 404 1028 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
